laptop_name,brand_name,hard_disc_size,disc-tech,RAM,screen_size,CPU,price_in_₸
 Apple MacBook Air A2941 Space Grey,Apple,256,SSD,8,15.3,M2,848758.0
 MSI Prestige 16 Studio A13VE-277XKZ,MSI,1024,SSD,16,15.6,Core i7-13700H 2.4 ГГц,849046.0
 MSI GF63 Thin 11SC-292XKZ,MSI,512,SSD,16,15.6,Core i7-11800H 2.3 ГгЦ,849500.0
 Lenovo 20S6000MRT,Lenovo,256,SSD,8,15.6,Core i5-10210U,850200.0
 Dell Inspiron G5 15 5510,Dell,512,SSD,16,15.6,Core i7-10870H 2.2 ГГц,850200.0
 MSI Alpha 15 B5EEK-003XKZ,MSI,512,SSD,16,15.6,Ryzen 7-5800H 3.2 ГГц,850409.0
 Acer Nitro 5 AN517-42,Acer,512,SSD,8,17.3,Ryzen 5-6600H 3.3 ГГц,850781.0
 Asus TUF Gaming A17 FA707RM-HX041W,Asus,512,SSD,16,17.3,Ryzen 7-6800H 3.2 ГГц,850898.0
 Apple MacBook Air A2941 Midnight,Apple,256,SSD,8,15.3,M2,851990.0
 Asus ExpertBook B9 B9400CBA-KC0323X,Asus,1024,SSD,16,14.0,Core i7-1255U 1.7 ГГц,855044.0
 Asus TUF Gaming A15 FA507XI-HQ014,Asus,512,SSD,16,15.6,Ryzen 9-7940HS 4.0 ГГц,857459.0
 Dell Vostro 7620,Dell,512,SSD,8,16.0,Core i7-12700H 2.3 ГГц,858810.0
 Lenovo T15 G1 20S6000NRT,Lenovo,512,SSD,8,15.6,Core i5-10210U,862100.0
 Dell Alienware m15,Dell,1000,HDD+SSD,16,15.0,"Core i7-8750H - 2,2 ГГц",862900.0
 Lenovo ThinkPad T14 G4,Lenovo,512,SSD,16,14.0,Core i7-1355U 1.7 ГГц,862960.0
 Apple MacBook Air Silver,Apple,512,SSD,8,13.3,M1 3.2 ГГц,863500.0
 Apple MacBook Air Space Grey,Apple,512,SSD,8,13.3,M1 3.2 ГГц,863500.0
 Apple 13-inch MacBook Air,Apple,512,SSD,8,13.3,M1 3200 МГц,863500.0
 Dell Latitude 7330,Dell,512,SSD,16,13.3,Core i7-1255U 1.7 ГГц,864048.0
 Lenovo ThinkPad P73,Lenovo,1024,SSD,16,17.3,Core i7-9750H 2.6 GHz,865900.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,512,SSD,16,16.0,Core i7-1255U 1.7 ГГц,867440.0
 Apple MacBook Pro A2338 Space Grey,Apple,256,SSD,8,13.3,M2,867568.0
 Apple MacBook Air A2681 Midnight,Apple,256,SSD,8,13.6,M2,868080.0
 Apple MacBook Air A2681 Starlight,Apple,256,SSD,8,13.6,M2,868080.0
 Apple MacBook Air A2681 Space Grey,Apple,256,SSD,8,13.6,M2,868080.0
 Apple MacBook Pro A2338 Silver,Apple,256,SSD,8,13.3,M2,868198.0
 Apple MacBook Air A2941 Starlight,Apple,256,SSD,8,15.3,M2,868198.0
 Apple MacBook A1534,Apple,256,SSD,8,12.0,Core m3 1.2ГГц,868600.0
 Asus ExpertBook B9 B9400CBA,Asus,512,SSD,16,14.0,Core i5-1235U 1.3 ГГц,871655.0
 Lenovo ThinkPad X13,Lenovo,512,SSD,16,13.3,Core i5-1240P 1.7 ГГц,872563.0
 Lenovo ThinkBook 16 G4+ IAP,Lenovo,1024,SSD,16,16.0,Core i7-1260P 2.1 ГГц,873600.0
 Apple MacBook Air MREE2RU/A,Apple,128,SSD,8,13.0,Intel® Core™ i5,873900.0
 Apple MacBook Air MREA2RU/A,Apple,128,SSD,8,13.0,Intel® Core™ i5,873900.0
 Lenovo Legion 5 Gen 7,Lenovo,1024,SSD,16,15.6,Core i7-12700H 1.7 ГГц,874750.0
 Lenovo 20S6000NRT,Dell,512,SSD,8,15.6,Core i5-10210U,875200.0
 Apple MacBook Air MRE82RU/A,Apple,128,SSD,8,13.0,Intel Core i5 8210Y,875200.0
 Dell Vostro 7620,Dell,512,SSD,16,16.0,Core i7-12700H 2.3 ГГц,875815.0
 Dell Vostro 7620,Dell,512,SSD,16,16.0,Core i7-12700H 2.3 ГГц,877396.0
 Dell Latitude 5430,Dell,512,SSD,16,14.0,Core i7-1265U 1.8 ГГц,879900.0
 HP Spectre x360 16-f1017ci,HP,512,SSD,16,16.0,Core i7-12700H 2.3 ГГц,881990.0
 HP Spectre x360 16-f1015ci,HP,1024,SSD,16,16.0,Core i7-12700H 2.3 ГГц,881990.0
 HP EliteBook 830 G9,HP,512,SSD,16,13.3,Core i7-1255U 1.2 ГГц,883600.0
 Apple MacBook Air A2179 MVH22,Apple,512,SSD,8,13.3,Core i5-1030NG7 1.1 ГГц,887000.0
 Lenovo ThinkBook 14 Gen 4+,Lenovo,512,SSD,16,14.0,Core i7-1255U 1.2 ГГц,887200.0
 Lenovo T15 G1 20S60020RT,Lenovo,256,SSD,16,15.6,Core i7-10510U,888200.0
 Apple MacBook Air A1932 MREA2,Apple,128,SSD,8,13.3,Core i5 1.6ГГц,888200.0
 Asus ExpertBook B9 B9403CVA-KM0065X,Asus,1024,SSD,16,14.0,Core i7-1355U 1.8 ГГц,888614.0
 Dell Vostro 7620,Dell,512,SSD,16,16.0,Core i7-12700H 2.3 ГГц,889000.0
 Asus ROG Zephyrus M16 GU603ZE-K8033,Asus,512,SSD,16,16.0,Core i7-12700H 2.3 ГГц,890618.0
 Lenovo IdeaPad IP5P Pro 16ACH6,Lenovo,1024,SSD,16,16.0,Ryzen 7-5800H 3.2 ГГц,896800.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,512,SSD,16,16.0,Core i7-1255U 1.7 ГГц,897120.0
 Apple MacBook Pro Silver,Apple,256,SSD,8,13.3,M2 8‑Core,898700.0
 Apple MacBook Pro Space Grey,Apple,256,SSD,8,13.3,M2 8‑Core,898700.0
 Lenovo ThinkBook 16 Gen 4+,Lenovo,1024,SSD,16,16.0,Core i7-1260P 1.5 ГГц,902400.0
 MSI Katana GF66 12UE,MSI,1024,SSD,16,15.6,Core i7-12650H 2.3 ГГц,907715.0
 HP EliteBook x360 830 G8,HP,512,SSD,16,13.3,Core i7-1165G7 2.8 ГГц,908500.0
 Lenovo Legion 5,Lenovo,1024,SSD,16,15.6,Core i7-12700H 2.3 ГГц,910000.0
 Dell Vostro 7620,Dell,512,SSD,16,16.2,Core i7-12700H 2.3 ГГц,912900.0
 HP Spectre x360 16-f1009ci,HP,512,SSD,16,16.0,Core i7-12700H 2.3 ГГц,913490.0
 Apple MacBook Pro A2338 MYDA2,Apple,256,SSD,8,13.3,M1 3.2ГГц,914400.0
 HP EliteBook 850 G6 6XE20EA,HP,512,SSD,16,15.6,Core i7 8565U 1.8 ГГц,915100.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,512,SSD,16,14.0,Core i7-1255U 1.7 ГГц,916800.0
 Dell Vostro 7620,Dell,1000,SSD,16,16.0,Core i7-12700H 2.3 ГГц,920529.0
 HP ZBook Firefly 15 G8,HP,512,SSD,32,15.6,Core i7-11850H 2.5 ГГц,921700.0
 MSI Katana GF76 12UD-233XKZ,MSI,512,SSD,16,17.3,Core i7-12700H 2.3 ГГц,922600.0
 HP Omen 16-c0057ur,HP,512,SSD,16,16.1,Ryzen 7-5800H 3.2 ГГц,923895.0
 Dell Latitude 5430,Dell,512,SSD,16,14.0,Core i7-1265U 1.8 ГГц,928300.0
 Lenovo Legion 5 15ARH7H,Lenovo,512,SSD,16,15.6,Ryzen 7-6800H 3.2 ГГц,929200.0
 Dell Latitude 5530,Dell,512,SSD,16,15.6,Core i7-1265U 1.8 ГГц,930500.0
 Dell Latitude 5530,Dell,512,SSD,16,15.6,Core i7-1265U 1.8 ГГц,930500.0
 Lenovo ThinkPad E15 Gen 2,Lenovo,512,SSD,8,15.6,Core i7-1165G7 2.8 ГГц,930500.0
 Acer Nitro 5 AN515-58,Acer,1024,SSD,16,15.6,Core i7-12700H 1.7 ГГц,931200.0
 Lenovo ThinkPad T590,Lenovo,256,SSD,8,15.6,Core i7-8565U 1.8 ГГц,940400.0
 Lenovo Legion 5 Gen 7,Lenovo,1024,SSD,16,15.6,Ryzen 7-6800H 3.2 ГГц,941203.0
 Asus ExpertBook B5 B5602CBA-L20109X,Asus,1024,SSD,16,16.0,Core i7-1260P 2.1 ГГц,943080.0
 Acer Nitro 5 AN515-46-R031,Acer,512,SSD,16,15.6,Ryzen 7-6800H 3.2 ГГц,943100.0
 MSI GF66 Katana 11UE-226XKZ,MSI,1000,SSD,16,15.6,Core i7-11800H 2.3 ГГц,944100.0
 Apple MacBook Air A2681 Silver,Apple,512,SSD,8,13.6,M2,946528.0
 HP Zbook Power G7,HP,1024,SSD,16,15.6,Core i7-10750H 2.6 ГГц,951100.0
 Apple MacBook Pro MPXT2RU/A,Apple,256,SSD,8,13.0,Intel® Core™ i5,953300.0
 Apple MacBook Pro MPXR2RU/A,Apple,128,SSD,8,13.0,Intel® Core™ i5,953300.0
 Apple MacBook Pro MPXQ2RU/A,Apple,128,SSD,8,13.0,Intel® Core™ i5,953300.0
 Apple MacBook Air MVFM2RU/A,Apple,128,SSD,8,13.0,Intel Core i5 8210Y,953300.0
 Apple MacBook Air MVFK2RU/A,Apple,128,SSD,8,13.0,Intel Core i5 8210Y,953300.0
 Apple MacBook Air MVFH2RU/A,Apple,128,SSD,8,13.0,Intel Core i5 8210Y,953300.0
 Asus ROG Strix G18 G814JV-N5042,Asus,1024,SSD,16,18.0,Core i7-13650HX 2.6 ГГц,953603.0
 HP ZBook Power G8,HP,512,SSD,16,15.6,Core i7-11800H 2.5 ГГц,955400.0
 Lenovo Legion Slim 5 Gen 8,Lenovo,1024,SSD,16,16.0,Ryzen 7-7840HS 3.8 ГГц,956204.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,512,SSD,16,14.0,Core i5-1235U 1.3 ГГц,959500.0
 Lenovo Legion 5 Pro 16ACH6H,Lenovo,1024,SSD,16,16.0,Ryzen 7-5800H 3.2 ГГц,964100.0
 Lenovo T14 G1 20S00012RT,Lenovo,512,HDD,8,14.0,Core i5-10210U,968000.0
 Asus TUF Dash F15 FX517ZR,Asus,1024,SSD,16,15.6,Core i7-12650H 2.3 ГГц,968191.0
 HP EliteBook 860 G9,HP,512,SSD,16,16.0,Core i7-1265U 3.6 ГГц,969900.0
 Asus ROG Strix G16 G614JV-N4071W,Asus,1024,SSD,16,16.0,Core i7-13650HX 2.6 ГГц,973210.0
 MSI GF76 Katana 11UE-094XKZ,MSI,1000,SSD,16,17.3,Core i7-11800H 2.3 ГГц,975100.0
 HP Spectre x360 14-ef0012ci,HP,1024,SSD,16,13.5,Core i7-1255U 1.7 ГГц,977800.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,512,SSD,16,14.0,Ryzen 7 Pro 6850U 2.7 ГГц,977900.0
 Dell XPS 13 9380 210-ARIF_7FHD,Dell,256,SSD,8,13.3,Core i7 8565U 1.8 ГГц,978800.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,512,SSD,16,16.0,Core i7-1260P 2.1 ГГц,979700.0
 HP EliteBook 850 G8,HP,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,979700.0
 HP EliteBook x360 1030 G2,HP,256,SSD,8,13.3,Core i5-7300U 2.6ГГц,979700.0
 Apple MacBook Air A2941 Midnight,Apple,512,SSD,8,15.3,M2,979790.0
 Apple MacBook Air A2941 Silver,Apple,512,SSD,8,15.3,M2,979790.0
 Apple MacBook Air A2941 Space Grey,Apple,512,SSD,8,15.3,M2,979790.0
 Lenovo Legion 5P,Lenovo,1024,SSD,16,15.6,Ryzen 7-6800H 3.2 ГГц,982776.0
 HP Omen 16-b1017ci,HP,1024,SSD,16,16.1,Core i7-12700H 2.3 ГГц,986990.0
 HP Envy 16-h0005ci,HP,1024,SSD,16,16.0,Core i7-12700H 2.3 ГГц,986990.0
 HP Spectre x360 14-ef2001ci,HP,2048,SSD,32,13.5,Core i7-1355U 1.7 ГГц,986990.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,512,SSD,16,16.0,Core i7-1260P 2.1 ГГц,987750.0
 Lenovo ThinkPad X13 G2,Lenovo,512,SSD,16,13.3,Core i7-1165G7 2.4 ГГц,989500.0
 Lenovo Legion 5 Pro 16IAH7H,Lenovo,1024,SSD,32,16.0,Core i7-12700H 3.5 ГГц,989900.0
 Asus Vivobook Pro 16X M7601RM-MX071W,Asus,1024,SSD,16,16.0,Ryzen 7-6800H 3.2 ГГц,990799.0
 Lenovo 20S00012RT,Lenovo,512,SSD,8,14.0,Core i5-10210U,995400.0
 Gigabyte Aorus 15 BSF-73KZ754SD,Gigabyte,1024,SSD,16,15.6,Core i7-13700H 2.4 ГГц,997490.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,1024,SSD,16,16.0,Core i7-1255U 1.7 ГГц,997513.0
 Lenovo ThinkPad X1 Carbon Gen 10,Lenovo,256,SSD,16,14.0,Core i5-1235U 0.9 ГГц,999999.0
 Apple MacBook Pro A2338 Silver,Apple,512,SSD,8,13.3,M2 3.5 ГГц,1003228.0
 Lenovo Legion Slim 5 Gen 8,Lenovo,1024,SSD,32,16.0,Ryzen 7-7840HS 3.8 ГГц,1010048.0
 Asus ExpertBook B9 B9400CBA,Asus,1024,SSD,16,14.0,Core i7-1255U 1.7 ГГц,1010302.0
 Asus Vivobook Pro 16X K6604JV,Asus,1024,SSD,16,16.0,Core i7-13700HX 2.1 ГГц,1011031.0
 Lenovo ThinkPad X13,Lenovo,512,SSD,16,13.3,Core i7-1260P 2.1 ГГц,1012500.0
 HP EliteBook x360 1040 G8,HP,512,SSD,16,14.0,Core i7-1165G7 2.8 ГГц,1015200.0
 Dell Alienware m15,Dell,1000,HDD+SSD,32,15.0,"Core i7-8750H - 2,2 ГГц",1019900.0
 Lenovo ThinkPad T14s Gen 3,Lenovo,1024,SSD,16,14.0,Core i7-1260P 1.5 ГГц,1026800.0
 HP Spectre x360 16-f1013ci,HP,1024,SSD,16,16.0,Core i7-1260P 2.1 ГГц,1028990.0
 Gigabyte Aorus 15 BSF-73KZ754SH,Gigabyte,1024,SSD,16,15.6,Core i7-13700H 2.4 ГГц,1028990.0
 Apple MacBook Air MREF2RU/A,Apple,256,SSD,8,13.0,Intel® Core™ i5,1032800.0
 Apple MacBook Air MREC2RU/A,Apple,256,SSD,8,13.0,Intel® Core™ i5,1032800.0
 Apple MacBook Air MRE92RU/A,Apple,256,SSD,8,13.0,Intel® Core™ i5,1032800.0
 Lenovo Legion 5 Pro 16IAH7H,Lenovo,1024,SSD,32,16.0,Core i7-12700H 2.3 ГГц,1033300.0
 Apple MacBook Pro Silver,Apple,512,SSD,8,13.3,M2 8‑Core,1037300.0
 Apple MacBook Pro Space Grey,Apple,512,SSD,8,13.3,M2 8‑Core,1037300.0
 Apple MacBook Air Midnight,Apple,512,SSD,8,13.6,M2 8‑Core,1037300.0
 Apple MacBook Air Starlight,Apple,512,SSD,8,13.6,M2 8‑Core,1037300.0
 Apple MacBook Air Silver,Apple,512,SSD,8,13.6,M2 8‑Core,1037300.0
 Apple MacBook Air Space Grey,Apple,512,SSD,8,13.6,M2 8‑Core,1037300.0
 HP Spectre x360 14-ef2004ci,HP,2048,SSD,32,13.5,Core i7-1355U 1.7 ГГц,1039490.0
 Dell XPS 13,Dell,512,SSD,8,13.4,Core i5-1035G1 1.0 ГГц,1044900.0
 MSI Katana GF66 112UGSZOK-1245XKZ,MSI,1024,SSD,16,15.6,Core i7-12700H 2.3 ГГц,1048205.0
 HP Europe/EliteBook 840 G5,HP,512,HDD,8,14.0,Intel Core i5 8250U - 1.6 ГГц,1048600.0
 Apple MacBook Pro MUHQ2RU/A,Apple,128,SSD,8,13.0,Intel® Core™ i5,1064500.0
 Apple MacBook Pro MUHN2RU/A,Apple,128,SSD,8,13.0,Intel® Core™ i5,1064500.0
 HP Zbook Power G7,HP,512,SSD,16,15.6,Core i7-10750H 2.6 ГГц,1065500.0
 HP ZBook Power G8,HP,1024,SSD,16,15.6,Core i7-11800H 2.3 ГГц,1068100.0
 Asus Rog Zephyrus M16 GU603ZM-K8005W,Asus,512,SSD,16,16.0,Core i7-12700H 2.3 ГГц,1070474.0
 Dell XPS 13 ,Dell,512,SSD,8,13.4,Core i5-1035G1 1 ГГц,1071000.0
 HP EliteBook x360 1040 G8,HP,512,SSD,16,14.0,Core i7-1165G7 2.4 ГГц,1074600.0
 Lenovo Thinkpad T15p Gen 3,Lenovo,1024,SSD,16,15.6,Core i7-12700H 2.3 ГГц,1099900.0
 HP ZBook Power G8,HP,512,SSD,16,15.6,Core i7-11800H 2.3 ГГц,1107300.0
 Lenovo ThinkPad X1 Carbon Gen 10,Lenovo,512,SSD,16,14.0,Core i5-1235U 0.9 ГГц,1111250.0
 Apple MacBook Pro MPXU2RU/A,Apple,256,SSD,8,13.0,Intel® Core™ i5,1112400.0
 Apple MacBook Air MVFN2RU/A,Apple,256,SSD,8,13.3,Intel Core i5 8210Y,1112400.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,512,SSD,16,14.0,Core i7-1260P 2.1 ГГц,1122000.0
 HP ZBook Fury 15 G8,HP,512,SSD,16,15.6,Core i7-11800H 2.3 ГГц,1131400.0
 Lenovo Legion Pro 5 16IRX8,Lenovo,1024,SSD,32,16.0,Core i7-13700HX 2.1 ГГц,1131522.0
 MSI Pulse GL66 12UEK-859XKZ,MSI,1000,SSD,16,15.6,Core i7-12700H 2.3 ГГц,1136900.0
 Apple MacBook Air MVFJ2RU/A,Apple,256,SSD,8,13.3,Intel Core i5 8210Y,1141600.0
 Asus ROG Strix G16 G614JI-N4148,Asus,1024,SSD,16,16.0,Core i7-13650HX 2.6 ГГц,1143972.0
 Apple MacBook Air MVFL2RU/A,Apple,256,SSD,8,13.3,Intel Core i5 8210Y,1149400.0
 Lenovo Thinkpad T15p,Lenovo,512,SSD,16,15.6,Core i7-10750H 2.6 ГГц,1153400.0
 Lenovo 20YM001WRU,Lenovo,512,SSD,16,16.0,Ryzen 7 5800H,1154300.0
 Lenovo ThinkPad X1 Carbon G10,Lenovo,512,SSD,16,14.0,Core i5-1235U 1.3 ГГц,1154900.0
 HP ZBook Fury 15 G7,HP,512,SSD,16,15.6,Core i7-10750H 2.6 ГГц,1160200.0
 HP ZBook Fury 17 G8,HP,512,SSD,16,17.3,Core i7-11800H 2.3 ГГц,1174300.0
 Dell XPS 13,Dell,1024,SSD,16,13.4,Core i7-1065G7 1.3 ГГц,1175500.0
 Lenovo ThinkPad X1 Yoga Gen 7 ,Lenovo,512,SSD,16,14.0,Core i7-1260P 2.1 ГГц,1176900.0
 Lenovo 20YM000ARU,Lenovo,512,SSD,16,16.0,Ryzen 7 5800H,1178600.0
 Dell XPS 15 9500,Dell,512,SSD,8,15.6,Core i5-10300H 2.5 ГГц,1182100.0
 Lenovo ThinkPad X1 Carbon Gen 10,Lenovo,512,SSD,16,14.0,Core i7-1255U 1.2 ГГц,1186250.0
 Lenovo ThinkPad X1 Carbon Gen 11,Lenovo,512,SSD,16,14.0,Core i7-1355U 1.7 ГГц,1187200.0
 Lenovo ThinkPad X1 Extreme Gen 5,Lenovo,512,SSD,32,16.0,Core i7-12700H 2.3 ГГц,1222480.0
 Apple MacBook Pro MUHR2RU/A,Apple,256,SSD,8,13.0,Intel Core i5,1223400.0
 Apple MacBook Pro MUHP2RU/A,Apple,256,SSD,8,13.0,Intel Core i5,1223400.0
 HP Zbook Power G8,HP,1024,SSD,32,15.6,Core i7-11800H 2.3 ГГц,1224300.0
 MSI Katana GF66 12UG,MSI,1024,SSD,16,15.6,Core i7-12700H 2.3 ГГц,1227014.0
 Gigabyte AORUS 17 XE4,Gigabyte,1000,SSD,16,17.3,Core i7-12700H 2.3 GHz,1230800.0
 Lenovo Legion 7 Gen 7,Lenovo,1024,SSD,32,16.0,Core i7 12800HX,1231900.0
 Lenovo ThinkPad X1 Carbon Gen 10,Lenovo,512,SSD,16,14.0,Core i7-1260P 1.5 ГГц,1236250.0
 Lenovo Legion 5 Pro,Lenovo,1024,SSD,32,16.0,Core i9-12900H 3.8 ГГц,1238750.0
 Asus Zenbook Pro 14 Duo UX8402VU-P1036W,Asus,1024,SSD,16,14.5,Core i7-13700H 2.4 ГГц,1241339.0
 Lenovo Legion Pro 7 Gen 8,Lenovo,1024,SSD,32,16.0,Core i9-13900HX 2.2 ГГц,1245110.0
 HP ZBook 15 G4,HP,512,SSD,16,15.6,Core i7 7700HQ - 2.8 ГГц,1248900.0
 HP ZBook Fury 15 ,HP,1000,SSD,32,15.5,Core i7-10750H,1267100.0
 Lenovo Thinkpad T14s Gen2,Lenovo,1000,SSD,16,14.0,Core i7-1165G7 2.8 ГГц,1274800.0
 Lenovo ThinkPad X13 Yoga,Lenovo,512,SSD,16,13.3,Core i7-1255U,1291000.0
 MSI Katana GF66 12UGS-858XKZ,MSI,1000,SSD,16,15.6,Core i7-12700H 2.3 ГГц,1303800.0
 Dell Alienware m17 R2,Dell,256,SSD,16,17.0,"Core i7-9750H - 2,6 ГГц",1307900.0
 Gigabyte AORUS 15 XE5,Gigabyte,1000,SSD,16,15.6,Core i7-12700H 2.3 GHz,1309500.0
 Apple MacBook Pro A2485 Space Gray,Apple,512,SSD,16,16.2,M1 Pro,1310728.0
 Lenovo 20XW005JRT,Lenovo,512,SSD,16,14.0,Core i7-1165G7,1314400.0
 Lenovo ThinkPad X1 Carbon Gen 10,Lenovo,512,SSD,16,14.0,Core i5-1240P 1.2 ГГц,1326400.0
 Apple MacBook Pro MR9U2RU/A,Apple,256,SSD,8,13.0,Intel® Core™ i5,1332300.0
 Lenovo ThinkPad X1 Yoga Gen 7,Lenovo,512,SSD,16,14.0,Core i5-1240P 1.2 ГГц,1340800.0
 HP ZBook Fury 17 G8,HP,1024,SSD,32,17.3,Core i7-11800H 2.4 ГГц,1341500.0
 Apple MacBook Pro MR9Q2RU/A,Apple,256,SSD,8,13.0,Intel® Core™ i5,1342400.0
 Dell XPS 15 9520,Dell,1024,SSD,16,15.6,Core i7-12700H 2.3 ГГц,1353000.0
 HP ZBook Power G8,HP,1024,SSD,32,15.6,Core i9-11900H 2.5 ГГц,1355500.0
 Asus Rog Strix G15 G513RS,Asus,1024,SSD,16,15.6,Ryzen 7-6800H 3.2 ГГц,1363672.0
 Lenovo ThinkPad X1 Carbon G10,Lenovo,512,SSD,16,14.0,Core i7-1260P 2.1 ГГц,1363900.0
 Gigabyte Aorus 17H BXF-74KZ554SH,Gigabyte,1024,SSD,16,17.3,Core i7-13700H 2.4 ГГц,1364990.0
 Lenovo ThinkPad X1 Carbon Gen 10,Lenovo,1024,SSD,16,14.0,Core i7-1260P 2.1 ГГц,1376600.0
 Gigabyte AORUS 15 XE5,Gigabyte,1000,SSD,16,15.6,Core i7-12700H 2.3 GHz,1378900.0
 Apple MacBook Pro Silver,Apple,512,SSD,16,14.0,M1 Pro,1383800.0
 Apple MacBook Pro Space Grey,Apple,512,SSD,16,14.0,M1 Pro,1383800.0
 Dell XPS 13,Dell,1000,SSD,16,13.4,Core i7-1065G7 1.3ГГц,1384500.0
 Asus ROG Strix G16 G614JZ-N4011,Asus,1024,SSD,16,16.0,Core i7-13650HX 2.6 ГГц,1386667.0
 MSI Vector GP68HX 13VH-254KZ,MSI,1024,SSD,16,16.0,Core i7-13700HX 2.1 ГГц,1386952.0
 Lenovo 20XW005VRT,Lenovo,1024,SSD,16,14.0,Core i7 1165G7,1395400.0
 Dell Alienware 15 R4 256 ГБ,Dell,256,SSD,8,15.0,Core i7-8750H,1414000.0
 Asus Rog Strix G15 G513RS-HQ005W,Asus,1024,SSD,32,15.6,Ryzen 9-6900HX 3.3 ГГц,1446434.0
 Apple MacBook Pro MV992RU/A,Apple,256,SSD,8,13.0,Intel Core i5,1461700.0
 Apple MacBook Pro MV962RU/A,Apple,256,SSD,8,13.0,Intel Core i5,1461700.0
 Lenovo Thinkpad T15p Gen 3,Lenovo,1024,SSD,32,15.6,Core i7-12700H 2.3 ГГц,1467200.0
 Dell XPS 15 9510,Dell,512,SSD,16,15.6,Core i7-11800H 2.3 ГГц,1493000.0
 Apple MacBook Pro MR9V2RU/A,Apple,512,HDD+SSD,8,13.0,Intel® Core™ i5,1493400.0
 Apple MacBook Pro MR9R2RU/A,Apple,512,SSD,8,13.0,Intel® Core™ i5,1493400.0
 MSI Creator Z17HX Studio A13VFT-233KZ,MSI,2048,SSD,32,17.0,Core i9-13980HX 2.2 ГГц,1498642.0
 Lenovo ThinkPad X1 Nano Gen 2,Lenovo,512,SSD,16,13.0,Core i7-1260P 1.5 ГГц,1505500.0
 HP ZBook Fury 17 G8,HP,1024,SSD,32,17.3,Core i7-11800H 2.3 ГГц,1527600.0
 HP ZBook Fury 17 G8,HP,512,SSD,16,17.3,Core i7-11800H 2.3 ГГц,1549400.0
 Dell XPS 15 9510,Dell,1000,SSD,16,15.6,Core i7-11800H 2.3 ГГц,1550900.0
 Lenovo Legion 7 16IAX7,Lenovo,2048,SSD,32,16.0,Core i9-12900HX 3.6 ГГц,1562500.0
 Apple MacBook Pro серебристый MVVL2,Apple,512,SSD,16,16.0,Core i7 2.6 ГГц,1567400.0
 Apple MacBook Pro серый космос MVVJ2,Apple,512,SSD,16,16.0,Core i7 2.6 ГГц,1567400.0
 HP Omen 17-ck1007ci,HP,1024,SSD,32,17.3,Core i7-12700H 2.3 ГГц,1574990.0
 Lenovo Legion Pro 7 Gen 8,Lenovo,1024,SSD,16,16.0,Core i9-13900HX 2.2 ГГц,1591676.0
 Lenovo ThinkPad X1 Carbon Gen 10,Lenovo,1024,SSD,32,14.0,Core i7-1260P 1.5 ГГц,1599400.0
 Dell XPS 13 9310,Dell,512,SSD,16,13.4,Core i7 1165G7,1600100.0
 Dell XPS 15 9520,Dell,1000,SSD,32,15.6,Core i7-12700H 2.3 ГГц,1604200.0
 Asus Rog Strix Scar 17 G733PZ-LL023,Asus,1024,SSD,32,17.3,Ryzen 9-7945HX 2.5 ГГц,1606217.0
 Lenovo ThinkPad X1 Yoga Gen 7,Lenovo,512,SSD,16,14.0,Core i7-1260P 2.1 ГГц,1607500.0
 Apple MacBook Pro MV972RU/A,Apple,512,SSD,8,13.0,Intel Core i5,1620500.0
 Dell XPS 15 9500,Dell,1000,SSD,16,15.6,Core i7-10750H 2.6 ГГц,1658800.0
 Apple MacBook Pro A1990 MR9R2,Apple,256,SSD,16,15.4,Core i7-8750H 2.2 ГГц,1658800.0
 Dell 210-AWVQ CENTENARIO_TGLU_2105_1900_BLK,Dell,512,SSD,16,13.4,Core i7 1165G7,1682400.0
 Asus ZenBook Pro 16X UX7602ZM-ME101X,Asus,1024,SSD,32,16.0,Core i9-12900H 2.5 ГГц,1683617.0
 Lenovo ThinkPad Z16 Gen 1,Lenovo,512,SSD,16,16.0,Ryzen 7 Pro - 6850H 3.2 ГГц,1711600.0
 Dell XPS 15 9520,Dell,1000,SSD,32,15.6,Core i7-12700H 2.3 ГГц,1722460.0
 Apple MacBook Pro Silver,Apple,1024,SSD,16,14.0,M1 Pro,1730300.0
 Apple MacBook Pro Space Grey,Apple,1024,SSD,16,14.0,M1 Pro,1730300.0
 Apple MacBook Pro Silver,Apple,1024,SSD,16,16.0,M1 Pro,1730300.0
 Apple MacBook Pro Space Grey,Apple,512,SSD,16,16.0,M1 Pro,1730300.0
 Asus ROG Strix SCAR 18 G834JZ,Asus,1024,SSD,32,18.0,Core i9-13980HX 2.2 ГГц,1745048.0
 Lenovo ThinkPad X1 Titanium Yoga Gen 1,Lenovo,1000,SSD,16,13.5,Core i7-1160G7 2.1 ГГц,1752700.0
 Dell XPS 15 9520,Dell,1024,SSD,16,15.6,Core i7-12700H 2.3 ГГц,1762990.0
